"name1","name2","aehnlichkeit"
"#ClintonKaine","#KentuckyDerby","1.0"
"#BuildTheWall","#KentuckyDerby","1.0"
"#election2016","#KentuckyDerby","1.0"
"#Diwali","#KentuckyDerby","1.0"
"#BlackWomensEqualPay","#KentuckyDerby","1.0"
"#Benghazi","#KentuckyDerby","1.0"
"#1","#KentuckyDerby","1.0"
"#CommanderInChiefForum","#KentuckyDerby","1.0"
"#ISIS","#KentuckyDerby","1.0"
"#DemsinPhilly","#KentuckyDerby","1.0"
"#JuntosSePuede","#KentuckyDerby","1.0"
"#CoastGuardDay","#KentuckyDerby","1.0"
"#Debate","#KentuckyDerby","1.0"
"#Frozen","#KentuckyDerby","1.0"
"#DNC","#KentuckyDerby","1.0"
"#IranDeal","#KentuckyDerby","1.0"
"#DACA","#KentuckyDerby","1.0"
"#extremevetting","#KentuckyDerby","1.0"
"#ALConvention2016","#KentuckyDerby","1.0"
"#debatenight","#KentuckyDerby","1.0"
"#debate","#KentuckyDerby","1.0"
"#enough","#KentuckyDerby","1.0"
"#DemsInPhilly","#KentuckyDerby","1.0"
"#ElectionDay","#KentuckyDerby","1.0"
"#DebateNight","#KentuckyDerby","1.0"
"#Debates2016","#KentuckyDerby","1.0"
"#JuanGabriel","#KentuckyDerby","1.0"
"#DivoDeJuarez","#KentuckyDerby","1.0"
"#DeclareYourAmbition","#KentuckyDerby","1.0"
"#DefendtheSecond","#KentuckyDerby","1.0"
"#GoodTrouble","#KentuckyDerby","1.0"
"#ADA","#KentuckyDerby","1.0"
"#imwithher","#KentuckyDerby","1.0"
"#CripTheVote","#KentuckyDerby","1.0"
"#2A","#KentuckyDerby","1.0"
"#DemsinPHL","#KentuckyDerby","1.0"
"#BlackMenForBernie","#KentuckyDerby","1.0"
"#JimmyFallon","#KentuckyDerby","1.0"
"#Hillary2016","#KentuckyDerby","1.0"
"#BlacksForTrump","#KentuckyDerby","1.0"
"#DNCinPHL","#KentuckyDerby","1.0"
"#DemConvention","#KentuckyDerby","1.0"
"#Enjoy","#KentuckyDerby","1.0"
"#FlashbackFriday","#KentuckyDerby","1.0"
"#ImWithHernandez","#KentuckyDerby","1.0"
"#AIDSFreeGeneration","#KentuckyDerby","1.0"
"#DemsInPHL","#KentuckyDerby","1.0"
"#HillaryKaine2016","#KentuckyDerby","1.0"
"#60Minutes","#KentuckyDerby","1.0"
"#FeelTheBern","#KentuckyDerby","1.0"
"#GOPinCLE","#KentuckyDerby","1.0"
"#campaignfinance","#KentuckyDerby","1.0"
"#CitizensUnited","#KentuckyDerby","1.0"
"#GOPConvention","#KentuckyDerby","1.0"
"#fixdemocracyfirst","#KentuckyDerby","1.0"
"#ImWithHer","#KentuckyDerby","1.0"
"#FirstInPOTUS","#KentuckyDerby","1.0"
"#ImWithYou","#KentuckyDerby","1.0"
"#ICYMI","#KentuckyDerby","1.0"
"#CreatorsAskHRC","#KentuckyDerby","1.0"
"#AmericaFirst","#KentuckyDerby","1.0"
"#CrookedHillary","#KentuckyDerby","1.0"
"#AlwaysTrump","#KentuckyDerby","1.0"
"#Hannity","#KentuckyDerby","1.0"
"#dtmag","#KentuckyDerby","1.0"
"#INDPrimary","#KentuckyDerby","1.0"
"#DemPlatform","#KentuckyDerby","1.0"
"#Brexit","#KentuckyDerby","1.0"
"#BrexitVote","#KentuckyDerby","1.0"
"#DemocraticSitIn","#KentuckyDerby","1.0"
"#imwithyou","#KentuckyDerby","1.0"
"#Clinton","#KentuckyDerby","1.0"
"#gunviolence","#KentuckyDerby","1.0"
"#AsLongAsItTakes","#KentuckyDerby","1.0"
"#EauClaire","#KentuckyDerby","1.0"
"#Indiana","#KentuckyDerby","1.0"
"#EndGunViolence","#KentuckyDerby","1.0"
"#InternationalNursesDay","#KentuckyDerby","1.0"
"#holdthefloor","#KentuckyDerby","1.0"
"#goodtrouble","#KentuckyDerby","1.0"
"#GIBill","#KentuckyDerby","1.0"
"#Imwithyou","#KentuckyDerby","1.0"
"#DisarmHate","#KentuckyDerby","1.0"
"#JohnRyder","#KentuckyDerby","1.0"
"#Charleston9","#KentuckyDerby","1.0"
"#GOPDebate","#KentuckyDerby","1.0"
"#Enough","#KentuckyDerby","1.0"
"#Filibuster","#KentuckyDerby","1.0"
"#ArmyBDay","#KentuckyDerby","1.0"
"#AZ","#KentuckyDerby","1.0"
"#jenniferrubin","#KentuckyDerby","1.0"
"#HistoryMade","#KentuckyDerby","1.0"
"#CTPrimary","#KentuckyDerby","1.0"
"#DEPrimary","#KentuckyDerby","1.0"
"#DDay","#KentuckyDerby","1.0"
"#Decision2016","#KentuckyDerby","1.0"
"#Elkhart","#KentuckyDerby","1.0"
"#CAPrimary","#KentuckyDerby","1.0"
"#CincoDeMayo","#KentuckyDerby","1.0"
"#GunViolence","#KentuckyDerby","1.0"
"#CA4Trump","#KentuckyDerby","1.0"
"#Caribbean","#KentuckyDerby","1.0"
"#EstoyConElla","#KentuckyDerby","1.0"
"#GOP","#KentuckyDerby","1.0"
"#HaileyPuckett","#KentuckyDerby","1.0"
"#iVoted","#KentuckyDerby","1.0"
"#ArizonaPrimary","#KentuckyDerby","1.0"
"#ArmedForcesDay","#KentuckyDerby","1.0"
"#INPrimary","#KentuckyDerby","1.0"
"#APAHM","#KentuckyDerby","1.0"
"#ChangeAgents","#KentuckyDerby","1.0"
"#FNS","#KentuckyDerby","1.0"
"#AmericaFIRST","#KentuckyDerby","1.0"
"#EastVillage","#KentuckyDerby","1.0"
"#EarthDay","#KentuckyDerby","1.0"
"#ActOnClimate","#KentuckyDerby","1.0"
"#DonaldTrump","#KentuckyDerby","1.0"
"#HillaryOnCNN","#KentuckyDerby","1.0"
"#HillaryClinton","#KentuckyDerby","1.0"
"#HillaryOnGMA","#KentuckyDerby","1.0"
"#HoustonFlood","#KentuckyDerby","1.0"
"#FightForFamilies","#KentuckyDerby","1.0"
"#Derp","#KentuckyDerby","1.0"
"#HRC4PA","#KentuckyDerby","1.0"
"#AmericanSamoa","#KentuckyDerby","1.0"
"#Brussels","#KentuckyDerby","1.0"
"#Arizona","#KentuckyDerby","1.0"
"#AIPAC2016","#KentuckyDerby","1.0"
"#AZPrimary","#KentuckyDerby","1.0"
"#CNN","#KentuckyDerby","1.0"
"#EndCommonCore","#KentuckyDerby","1.0"
"#GO","#KentuckyDerby","1.0"
"#Donald","#KentuckyDerby","1.0"
"#KansasCaucus","#KentuckyDerby","1.0"
"#GPLFers","#KentuckyDerby","1.0"
"#KenLangone","#KentuckyDerby","1.0"
"#Fox","#KentuckyDerby","1.0"
"#ECONOMY","#KentuckyDerby","1.0"
"#FAIL","#KentuckyDerby","1.0"
"#CBNNews","#KentuckyDerby","1.0"
"#2016","#KentuckyDerby","1.0"
"#Greta","#KentuckyDerby","1.0"
"#CruzFraud","#KentuckyDerby","1.0"
"#HarveyPitt","#KentuckyDerby","1.0"
"#IowaCaucus","#KentuckyDerby","1.0"
"#IAPolitics","#KentuckyDerby","1.0"
"#CaucusForTrump","#KentuckyDerby","1.0"
"#BikersForTrump","#KentuckyDerby","1.0"
"#IACaucus","#KentuckyDerby","1.0"
"#FITN","#KentuckyDerby","1.0"
"#fairandbalancedmyass","#KentuckyDerby","1.0"
"#GoldenGlobe","#KentuckyDerby","1.0"
"#FoxNews","#KentuckyDerby","1.0"
"#Iowa","#KentuckyDerby","1.0"
"#Bush","#KentuckyDerby","1.0"
"#Colbert","#KentuckyDerby","1.0"
"#DavidCameron","#KentuckyDerby","1.0"
"#GOPdebate","#KentuckyDerby","1.0"
"#Ford","#KentuckyDerby","1.0"
"#Carrier","#KentuckyDerby","1.0"
"#Jobs","#KentuckyDerby","1.0"
"#Jonas","#KentuckyDerby","1.0"
"#CommonCore","#KentuckyDerby","1.0"
"#AmericaGreatAgain","#KentuckyDerby","1.0"
"#Excellent","#KentuckyDerby","1.0"
"#CommonLaw","#KentuckyDerby","1.0"
"#Cruz","#KentuckyDerby","1.0"
"#brexit","#CTPrimary","1.0"
"#ClintonKaine","#CTPrimary","1.0"
"#BuildTheWall","#CTPrimary","1.0"
"#BlackWomensEqualPay","#CTPrimary","1.0"
"#Benghazi","#CTPrimary","1.0"
"#1","#CTPrimary","1.0"
"#CommanderInChiefForum","#CTPrimary","1.0"
"#CoastGuardDay","#CTPrimary","1.0"
"#ALConvention2016","#CTPrimary","1.0"
"#ADA","#CTPrimary","1.0"
"#CripTheVote","#CTPrimary","1.0"
"#2A","#CTPrimary","1.0"
"#BlackMenForBernie","#CTPrimary","1.0"
"#BlacksForTrump","#CTPrimary","1.0"
"#AIDSFreeGeneration","#CTPrimary","1.0"
"#60Minutes","#CTPrimary","1.0"
"#campaignfinance","#CTPrimary","1.0"
"#CitizensUnited","#CTPrimary","1.0"
"#CreatorsAskHRC","#CTPrimary","1.0"
"#AmericaFirst","#CTPrimary","1.0"
"#CrookedHillary","#CTPrimary","1.0"
"#AlwaysTrump","#CTPrimary","1.0"
"#Brexit","#CTPrimary","1.0"
"#BrexitVote","#CTPrimary","1.0"
"#Clinton","#CTPrimary","1.0"
"#AsLongAsItTakes","#CTPrimary","1.0"
"#Charleston9","#CTPrimary","1.0"
"#ArmyBDay","#CTPrimary","1.0"
"#AZ","#CTPrimary","1.0"
"#CAPrimary","#CTPrimary","1.0"
"#CincoDeMayo","#CTPrimary","1.0"
"#CA4Trump","#CTPrimary","1.0"
"#Caribbean","#CTPrimary","1.0"
"#ArizonaPrimary","#CTPrimary","1.0"
"#ArmedForcesDay","#CTPrimary","1.0"
"#APAHM","#CTPrimary","1.0"
"#ChangeAgents","#CTPrimary","1.0"
"#AmericaFIRST","#CTPrimary","1.0"
"#ActOnClimate","#CTPrimary","1.0"
"#AmericanSamoa","#CTPrimary","1.0"
"#Brussels","#CTPrimary","1.0"
"#Arizona","#CTPrimary","1.0"
"#AIPAC2016","#CTPrimary","1.0"
"#AZPrimary","#CTPrimary","1.0"
"#CNN","#CTPrimary","1.0"
"#CBNNews","#CTPrimary","1.0"
"#2016","#CTPrimary","1.0"
"#CruzFraud","#CTPrimary","1.0"
"#CaucusForTrump","#CTPrimary","1.0"
"#BikersForTrump","#CTPrimary","1.0"
"#Bush","#CTPrimary","1.0"
"#Colbert","#CTPrimary","1.0"
"#Carrier","#CTPrimary","1.0"
"#CommonCore","#CTPrimary","1.0"
"#AmericaGreatAgain","#CTPrimary","1.0"
"#CommonLaw","#CTPrimary","1.0"
"#Cruz","#CTPrimary","1.0"
"#brexit","#DEPrimary","1.0"
"#ClintonKaine","#DEPrimary","1.0"
"#BuildTheWall","#DEPrimary","1.0"
"#BlackWomensEqualPay","#DEPrimary","1.0"
"#Benghazi","#DEPrimary","1.0"
"#1","#DEPrimary","1.0"
"#CommanderInChiefForum","#DEPrimary","1.0"
"#DemsinPhilly","#DEPrimary","1.0"
"#CoastGuardDay","#DEPrimary","1.0"
"#Debate","#DEPrimary","1.0"
"#DACA","#DEPrimary","1.0"
"#ALConvention2016","#DEPrimary","1.0"
"#debatenight","#DEPrimary","1.0"
"#debate","#DEPrimary","1.0"
"#DemsInPhilly","#DEPrimary","1.0"
"#DebateNight","#DEPrimary","1.0"
"#Debates2016","#DEPrimary","1.0"
"#DeclareYourAmbition","#DEPrimary","1.0"
"#DefendtheSecond","#DEPrimary","1.0"
"#ADA","#DEPrimary","1.0"
"#CripTheVote","#DEPrimary","1.0"
"#2A","#DEPrimary","1.0"
"#DemsinPHL","#DEPrimary","1.0"
"#BlackMenForBernie","#DEPrimary","1.0"
"#BlacksForTrump","#DEPrimary","1.0"
"#DemConvention","#DEPrimary","1.0"
"#AIDSFreeGeneration","#DEPrimary","1.0"
"#DemsInPHL","#DEPrimary","1.0"
"#60Minutes","#DEPrimary","1.0"
"#campaignfinance","#DEPrimary","1.0"
"#CitizensUnited","#DEPrimary","1.0"
"#CreatorsAskHRC","#DEPrimary","1.0"
"#AmericaFirst","#DEPrimary","1.0"
"#CrookedHillary","#DEPrimary","1.0"
"#AlwaysTrump","#DEPrimary","1.0"
"#DemPlatform","#DEPrimary","1.0"
"#Brexit","#DEPrimary","1.0"
"#BrexitVote","#DEPrimary","1.0"
"#DemocraticSitIn","#DEPrimary","1.0"
"#Clinton","#DEPrimary","1.0"
"#AsLongAsItTakes","#DEPrimary","1.0"
"#Charleston9","#DEPrimary","1.0"
"#ArmyBDay","#DEPrimary","1.0"
"#AZ","#DEPrimary","1.0"
"#CTPrimary","#DEPrimary","0.0"
"#DDay","#DEPrimary","1.0"
"#Decision2016","#DEPrimary","1.0"
"#CAPrimary","#DEPrimary","1.0"
"#CincoDeMayo","#DEPrimary","1.0"
"#CA4Trump","#DEPrimary","1.0"
"#Caribbean","#DEPrimary","1.0"
"#ArizonaPrimary","#DEPrimary","1.0"
"#ArmedForcesDay","#DEPrimary","1.0"
"#APAHM","#DEPrimary","1.0"
"#ChangeAgents","#DEPrimary","1.0"
"#AmericaFIRST","#DEPrimary","1.0"
"#ActOnClimate","#DEPrimary","1.0"
"#AmericanSamoa","#DEPrimary","1.0"
"#Brussels","#DEPrimary","1.0"
"#Arizona","#DEPrimary","1.0"
"#AIPAC2016","#DEPrimary","1.0"
"#AZPrimary","#DEPrimary","1.0"
"#CNN","#DEPrimary","1.0"
"#CBNNews","#DEPrimary","1.0"
"#2016","#DEPrimary","1.0"
"#CruzFraud","#DEPrimary","1.0"
"#CaucusForTrump","#DEPrimary","1.0"
"#BikersForTrump","#DEPrimary","1.0"
"#Bush","#DEPrimary","1.0"
"#Colbert","#DEPrimary","1.0"
"#DavidCameron","#DEPrimary","1.0"
"#Carrier","#DEPrimary","1.0"
"#CommonCore","#DEPrimary","1.0"
"#AmericaGreatAgain","#DEPrimary","1.0"
"#CommonLaw","#DEPrimary","1.0"
"#Cruz","#DEPrimary","1.0"
"#brexit","#DDay","1.0"
"#ClintonKaine","#DDay","1.0"
"#BuildTheWall","#DDay","1.0"
"#BlackWomensEqualPay","#DDay","1.0"
"#Benghazi","#DDay","1.0"
"#1","#DDay","1.0"
"#CommanderInChiefForum","#DDay","1.0"
"#CoastGuardDay","#DDay","1.0"
"#DACA","#DDay","1.0"
"#ALConvention2016","#DDay","1.0"
"#ADA","#DDay","1.0"
"#CripTheVote","#DDay","1.0"
"#2A","#DDay","1.0"
"#BlackMenForBernie","#DDay","1.0"
"#BlacksForTrump","#DDay","1.0"
"#AIDSFreeGeneration","#DDay","1.0"
"#60Minutes","#DDay","1.0"
"#campaignfinance","#DDay","1.0"
"#CitizensUnited","#DDay","1.0"
"#CreatorsAskHRC","#DDay","1.0"
"#AmericaFirst","#DDay","1.0"
"#CrookedHillary","#DDay","1.0"
"#AlwaysTrump","#DDay","1.0"
"#Brexit","#DDay","1.0"
"#BrexitVote","#DDay","1.0"
"#Clinton","#DDay","1.0"
"#AsLongAsItTakes","#DDay","1.0"
"#Charleston9","#DDay","1.0"
"#ArmyBDay","#DDay","1.0"
"#AZ","#DDay","1.0"
"#CTPrimary","#DDay","1.0"
"#CAPrimary","#DDay","1.0"
"#CincoDeMayo","#DDay","1.0"
"#CA4Trump","#DDay","1.0"
"#Caribbean","#DDay","1.0"
"#ArizonaPrimary","#DDay","1.0"
"#ArmedForcesDay","#DDay","1.0"
"#APAHM","#DDay","1.0"
"#ChangeAgents","#DDay","1.0"
"#AmericaFIRST","#DDay","1.0"
"#ActOnClimate","#DDay","1.0"
"#AmericanSamoa","#DDay","1.0"
"#Brussels","#DDay","1.0"
"#Arizona","#DDay","1.0"
"#AIPAC2016","#DDay","1.0"
"#AZPrimary","#DDay","1.0"
"#CNN","#DDay","1.0"
"#CBNNews","#DDay","1.0"
"#2016","#DDay","1.0"
"#CruzFraud","#DDay","1.0"
"#CaucusForTrump","#DDay","1.0"
"#BikersForTrump","#DDay","1.0"
"#Bush","#DDay","1.0"
"#Colbert","#DDay","1.0"
"#DavidCameron","#DDay","1.0"
"#Carrier","#DDay","1.0"
"#CommonCore","#DDay","1.0"
"#AmericaGreatAgain","#DDay","1.0"
"#CommonLaw","#DDay","1.0"
"#Cruz","#DDay","1.0"
"#brexit","#Decision2016","1.0"
"#ClintonKaine","#Decision2016","1.0"
"#BuildTheWall","#Decision2016","1.0"
"#BlackWomensEqualPay","#Decision2016","1.0"
"#Benghazi","#Decision2016","1.0"
"#1","#Decision2016","1.0"
"#CommanderInChiefForum","#Decision2016","1.0"
"#CoastGuardDay","#Decision2016","1.0"
"#Debate","#Decision2016","1.0"
"#DACA","#Decision2016","1.0"
"#ALConvention2016","#Decision2016","1.0"
"#debatenight","#Decision2016","1.0"
"#debate","#Decision2016","1.0"
"#DebateNight","#Decision2016","1.0"
"#Debates2016","#Decision2016","1.0"
"#ADA","#Decision2016","1.0"
"#CripTheVote","#Decision2016","1.0"
"#2A","#Decision2016","1.0"
"#BlackMenForBernie","#Decision2016","1.0"
"#BlacksForTrump","#Decision2016","1.0"
"#AIDSFreeGeneration","#Decision2016","1.0"
"#60Minutes","#Decision2016","1.0"
"#campaignfinance","#Decision2016","1.0"
"#CitizensUnited","#Decision2016","1.0"
"#CreatorsAskHRC","#Decision2016","1.0"
"#AmericaFirst","#Decision2016","1.0"
"#CrookedHillary","#Decision2016","1.0"
"#AlwaysTrump","#Decision2016","1.0"
"#Brexit","#Decision2016","1.0"
"#BrexitVote","#Decision2016","1.0"
"#Clinton","#Decision2016","1.0"
"#AsLongAsItTakes","#Decision2016","1.0"
"#Charleston9","#Decision2016","1.0"
"#ArmyBDay","#Decision2016","1.0"
"#AZ","#Decision2016","1.0"
"#CTPrimary","#Decision2016","1.0"
"#DDay","#Decision2016","1.0"
"#CAPrimary","#Decision2016","1.0"
"#CincoDeMayo","#Decision2016","1.0"
"#CA4Trump","#Decision2016","1.0"
"#Caribbean","#Decision2016","1.0"
"#ArizonaPrimary","#Decision2016","1.0"
"#ArmedForcesDay","#Decision2016","1.0"
"#APAHM","#Decision2016","1.0"
"#ChangeAgents","#Decision2016","1.0"
"#AmericaFIRST","#Decision2016","1.0"
"#ActOnClimate","#Decision2016","1.0"
"#AmericanSamoa","#Decision2016","1.0"
"#Brussels","#Decision2016","1.0"
"#Arizona","#Decision2016","1.0"
"#AIPAC2016","#Decision2016","1.0"
"#AZPrimary","#Decision2016","1.0"
"#CNN","#Decision2016","1.0"
"#CBNNews","#Decision2016","1.0"
"#2016","#Decision2016","1.0"
"#CruzFraud","#Decision2016","1.0"
"#CaucusForTrump","#Decision2016","1.0"
"#BikersForTrump","#Decision2016","1.0"
"#Bush","#Decision2016","1.0"
"#Colbert","#Decision2016","1.0"
"#DavidCameron","#Decision2016","1.0"
"#Carrier","#Decision2016","1.0"
"#CommonCore","#Decision2016","1.0"
"#AmericaGreatAgain","#Decision2016","1.0"
"#CommonLaw","#Decision2016","1.0"
"#Cruz","#Decision2016","1.0"
"#brexit","#Elkhart","1.0"
"#ClintonKaine","#Elkhart","1.0"
"#BuildTheWall","#Elkhart","1.0"
"#election2016","#Elkhart","1.0"
"#Diwali","#Elkhart","1.0"
"#BlackWomensEqualPay","#Elkhart","1.0"
"#Benghazi","#Elkhart","1.0"
"#1","#Elkhart","1.0"
"#CommanderInChiefForum","#Elkhart","1.0"
"#DemsinPhilly","#Elkhart","1.0"
"#CoastGuardDay","#Elkhart","1.0"
"#Debate","#Elkhart","1.0"
"#DNC","#Elkhart","1.0"
"#DACA","#Elkhart","1.0"
"#ALConvention2016","#Elkhart","1.0"
"#debatenight","#Elkhart","1.0"
"#debate","#Elkhart","1.0"
"#DemsInPhilly","#Elkhart","1.0"
"#ElectionDay","#Elkhart","1.0"
"#DebateNight","#Elkhart","1.0"
"#Debates2016","#Elkhart","1.0"
"#DivoDeJuarez","#Elkhart","1.0"
"#DeclareYourAmbition","#Elkhart","1.0"
"#DefendtheSecond","#Elkhart","1.0"
"#ADA","#Elkhart","1.0"
"#CripTheVote","#Elkhart","1.0"
"#2A","#Elkhart","1.0"
"#DemsinPHL","#Elkhart","1.0"
"#BlackMenForBernie","#Elkhart","1.0"
"#BlacksForTrump","#Elkhart","1.0"
"#DNCinPHL","#Elkhart","1.0"
"#DemConvention","#Elkhart","1.0"
"#AIDSFreeGeneration","#Elkhart","1.0"
"#DemsInPHL","#Elkhart","1.0"
"#60Minutes","#Elkhart","1.0"
"#campaignfinance","#Elkhart","1.0"
"#CitizensUnited","#Elkhart","1.0"
"#CreatorsAskHRC","#Elkhart","1.0"
"#AmericaFirst","#Elkhart","1.0"
"#CrookedHillary","#Elkhart","1.0"
"#AlwaysTrump","#Elkhart","1.0"
"#dtmag","#Elkhart","1.0"
"#DemPlatform","#Elkhart","1.0"
"#Brexit","#Elkhart","1.0"
"#BrexitVote","#Elkhart","1.0"
"#DemocraticSitIn","#Elkhart","1.0"
"#Clinton","#Elkhart","1.0"
"#AsLongAsItTakes","#Elkhart","1.0"
"#EauClaire","#Elkhart","1.0"
"#DisarmHate","#Elkhart","1.0"
"#Charleston9","#Elkhart","1.0"
"#ArmyBDay","#Elkhart","1.0"
"#AZ","#Elkhart","1.0"
"#CTPrimary","#Elkhart","1.0"
"#DEPrimary","#Elkhart","1.0"
"#DDay","#Elkhart","1.0"
"#Decision2016","#Elkhart","1.0"
"#CAPrimary","#Elkhart","1.0"
"#CincoDeMayo","#Elkhart","1.0"
"#CA4Trump","#Elkhart","1.0"
"#Caribbean","#Elkhart","1.0"
"#ArizonaPrimary","#Elkhart","1.0"
"#ArmedForcesDay","#Elkhart","1.0"
"#APAHM","#Elkhart","1.0"
"#ChangeAgents","#Elkhart","1.0"
"#AmericaFIRST","#Elkhart","1.0"
"#EastVillage","#Elkhart","1.0"
"#EarthDay","#Elkhart","1.0"
"#ActOnClimate","#Elkhart","1.0"
"#DonaldTrump","#Elkhart","1.0"
"#Derp","#Elkhart","1.0"
"#AmericanSamoa","#Elkhart","1.0"
"#Brussels","#Elkhart","1.0"
"#Arizona","#Elkhart","1.0"
"#AIPAC2016","#Elkhart","1.0"
"#AZPrimary","#Elkhart","1.0"
"#CNN","#Elkhart","1.0"
"#Donald","#Elkhart","1.0"
"#ECONOMY","#Elkhart","1.0"
"#CBNNews","#Elkhart","1.0"
"#2016","#Elkhart","1.0"
"#CruzFraud","#Elkhart","1.0"
"#CaucusForTrump","#Elkhart","1.0"
"#BikersForTrump","#Elkhart","1.0"
"#Bush","#Elkhart","1.0"
"#Colbert","#Elkhart","1.0"
"#DavidCameron","#Elkhart","1.0"
"#Carrier","#Elkhart","1.0"
"#CommonCore","#Elkhart","1.0"
"#AmericaGreatAgain","#Elkhart","1.0"
"#CommonLaw","#Elkhart","1.0"
"#Cruz","#Elkhart","1.0"
"#FallonTonight","#MDPrimary","1.0"
"#HispanicHeritageMonth","#MDPrimary","1.0"
"#iRegistered","#MDPrimary","1.0"
"#brexit","#MDPrimary","1.0"
"#ClintonKaine","#MDPrimary","1.0"
"#LibrarianOfCongress","#MDPrimary","1.0"
"#BuildTheWall","#MDPrimary","1.0"
"#election2016","#MDPrimary","1.0"
"#Diwali","#MDPrimary","1.0"
"#BlackWomensEqualPay","#MDPrimary","1.0"
"#LAflood","#MDPrimary","1.0"
"#Benghazi","#MDPrimary","1.0"
"#1","#MDPrimary","1.0"
"#CommanderInChiefForum","#MDPrimary","1.0"
"#ISIS","#MDPrimary","1.0"
"#DemsinPhilly","#MDPrimary","1.0"
"#LESM","#MDPrimary","1.0"
"#JuntosSePuede","#MDPrimary","1.0"
"#CoastGuardDay","#MDPrimary","1.0"
"#Debate","#MDPrimary","1.0"
"#Frozen","#MDPrimary","1.0"
"#DNC","#MDPrimary","1.0"
"#LawandOrder","#MDPrimary","1.0"
"#LaborDay","#MDPrimary","1.0"
"#IranDeal","#MDPrimary","1.0"
"#DACA","#MDPrimary","1.0"
"#extremevetting","#MDPrimary","1.0"
"#ALConvention2016","#MDPrimary","1.0"
"#debatenight","#MDPrimary","1.0"
"#debate","#MDPrimary","1.0"
"#enough","#MDPrimary","1.0"
"#DemsInPhilly","#MDPrimary","1.0"
"#MakeAmericaSafeAgain","#MDPrimary","1.0"
"#ElectionDay","#MDPrimary","1.0"
"#DebateNight","#MDPrimary","1.0"
"#Debates2016","#MDPrimary","1.0"
"#JuanGabriel","#MDPrimary","1.0"
"#DivoDeJuarez","#MDPrimary","1.0"
"#DeclareYourAmbition","#MDPrimary","1.0"
"#DefendtheSecond","#MDPrimary","1.0"
"#GoodTrouble","#MDPrimary","1.0"
"#ADA","#MDPrimary","1.0"
"#imwithher","#MDPrimary","1.0"
"#CripTheVote","#MDPrimary","1.0"
"#LGBT","#MDPrimary","1.0"
"#2A","#MDPrimary","1.0"
"#DemsinPHL","#MDPrimary","1.0"
"#BlackMenForBernie","#MDPrimary","1.0"
"#JimmyFallon","#MDPrimary","1.0"
"#Hillary2016","#MDPrimary","1.0"
"#BlacksForTrump","#MDPrimary","1.0"
"#DNCinPHL","#MDPrimary","1.0"
"#DemConvention","#MDPrimary","1.0"
"#Enjoy","#MDPrimary","1.0"
"#FlashbackFriday","#MDPrimary","1.0"
"#ImWithHernandez","#MDPrimary","1.0"
"#AIDSFreeGeneration","#MDPrimary","1.0"
"#MAGA","#MDPrimary","1.0"
"#KhizrKhan","#MDPrimary","1.0"
"#DemsInPHL","#MDPrimary","1.0"
"#HillaryKaine2016","#MDPrimary","1.0"
"#60Minutes","#MDPrimary","1.0"
"#FeelTheBern","#MDPrimary","1.0"
"#GOPinCLE","#MDPrimary","1.0"
"#makersandtakers","#MDPrimary","1.0"
"#campaignfinance","#MDPrimary","1.0"
"#CitizensUnited","#MDPrimary","1.0"
"#GOPConvention","#MDPrimary","1.0"
"#fixdemocracyfirst","#MDPrimary","1.0"
"#ImWithHer","#MDPrimary","1.0"
"#LeadRight2016","#MDPrimary","1.0"
"#FirstInPOTUS","#MDPrimary","1.0"
"#ImWithYou","#MDPrimary","1.0"
"#ICYMI","#MDPrimary","1.0"
"#LoveTrumpsHate","#MDPrimary","1.0"
"#CreatorsAskHRC","#MDPrimary","1.0"
"#AmericaFirst","#MDPrimary","1.0"
"#CrookedHillary","#MDPrimary","1.0"
"#AlwaysTrump","#MDPrimary","1.0"
"#Hannity","#MDPrimary","1.0"
"#dtmag","#MDPrimary","1.0"
"#INDPrimary","#MDPrimary","1.0"
"#DemPlatform","#MDPrimary","1.0"
"#Brexit","#MDPrimary","1.0"
"#MadeInAmerica","#MDPrimary","1.0"
"#BrexitVote","#MDPrimary","1.0"
"#DemocraticSitIn","#MDPrimary","1.0"
"#imwithyou","#MDPrimary","1.0"
"#Clinton","#MDPrimary","1.0"
"#gunviolence","#MDPrimary","1.0"
"#AsLongAsItTakes","#MDPrimary","1.0"
"#EauClaire","#MDPrimary","1.0"
"#Indiana","#MDPrimary","1.0"
"#EndGunViolence","#MDPrimary","1.0"
"#InternationalNursesDay","#MDPrimary","1.0"
"#holdthefloor","#MDPrimary","1.0"
"#goodtrouble","#MDPrimary","1.0"
"#GIBill","#MDPrimary","1.0"
"#Imwithyou","#MDPrimary","1.0"
"#DisarmHate","#MDPrimary","1.0"
"#LaudatoSi","#MDPrimary","1.0"
"#JohnRyder","#MDPrimary","1.0"
"#Charleston9","#MDPrimary","1.0"
"#GOPDebate","#MDPrimary","1.0"
"#Enough","#MDPrimary","1.0"
"#Filibuster","#MDPrimary","1.0"
"#ArmyBDay","#MDPrimary","1.0"
